"numero_dpe","date_derniere_modification_dpe","date_visite_diagnostiqueur","date_etablissement_dpe","date_reception_dpe","date_fin_validite_dpe","numero_dpe_remplace","numero_dpe_immeuble_associe","id_rnb","numero_rpls_logement","numero_immatriculation_copropriete","modele_dpe","version_dpe","methode_application_dpe","etiquette_dpe","etiquette_ges","type_batiment","annee_construction","periode_construction","type_installation_chauffage","type_installation_ecs","hauteur_sous_plafond","nombre_appartement","nombre_niveau_immeuble","nombre_niveau_logement","typologie_logement","appartement_non_visite","surface_habitable_immeuble","surface_habitable_logement","surface_tertiaire_immeuble","classe_inertie_batiment","classe_altitude","zone_climatique","adresse_ban","numero_voie_ban","nom_rue_ban","nom_commune_ban","code_postal_ban","code_insee_ban","code_departement_ban","code_region_ban","identifiant_ban","coordonnee_cartographique_x_ban","coordonnee_cartographique_y_ban","score_ban","statut_geocodage","adresse_brut","nom_commune_brut","code_postal_brut","numero_etage_appartement","position_logement_dans_immeuble","nom_residence","complement_adresse_batiment","complement_adresse_logement","indicateur_confort_ete","protection_solaire_exterieure","logement_traversant","presence_brasseur_air","inertie_lourde","isolation_toiture","deperditions_enveloppe","deperditions_ponts_thermiques","deperditions_murs","deperditions_planchers_hauts","deperditions_planchers_bas","deperditions_portes","deperditions_baies_vitrees","deperditions_renouvellement_air","qualite_isolation_enveloppe","qualite_isolation_murs","qualite_isolation_plancher_haut_comble_amenage","qualite_isolation_plancher_haut_comble_perdu","qualite_isolation_plancher_haut_toit_terrasse","qualite_isolation_plancher bas","qualite_isolation_menuiseries","ubat_w_par_m2_k","besoin_chauffage","besoin_ecs","besoin_refroidissement","apport_interne_saison_chauffe","apport_interne_saison_froide","apport_solaire_saison_chauffe","apport_solaire_saison_froide","conso_5_usages_ep","conso_5_usages_par_m2_ep","conso_chauffage_ep","conso_ecs_ep","conso_refroidissement_ep","conso_eclairage_ep","conso_auxiliaires_ep","conso_5 usages_ef","conso_5 usages_par_m2_ef","conso_chauffage_ef","conso_ecs_ef","conso_refroidissement_ef","conso_eclairage_ef","conso_auxiliaires_ef","emission_ges_5_usages","emission_ges_5_usages par_m2","emission_ges_chauffage","emission_ges_ecs","emission_ges_refroidissement","emission_ges_eclairage","emission_ges_auxiliaires","type_energie_n1","conso_5 usages_ef_energie_n1","conso_chauffage_ef_energie_n1","conso_ecs_ef_energie_n1","cout_total_5_usages_energie_n1","cout_chauffage_energie_n1","cout_ecs_energie_n1","emission_ges_5_usages_energie_n1","emission_ges_chauffage_energie_n1","emission_ges_ecs_energie_n1","type_energie_n2","conso_5 usages_ef_energie_n2","conso_chauffage_ef_energie_n2","conso_ecs_ef_energie_n2","cout_total_5_usages_energie_n2","cout_chauffage_energie_n2","cout_ecs_energie_n2","emission_ges_5_usages_energie_n2","emission_ges_chauffage_energie_n2","emission_ges_ecs_energie_n2","type_energie_n3","conso_5_usages_ef_energie_n3","conso_chauffage_ef_energie_n3","conso_ecs_ef_energie_n3","cout_total_5_usages energie_n3","cout_chauffage_energie_n3","cout_ecs_energie_n3","emission_ges_5_usages_energie_n3","emission_ges_chauffage_energie_n3","emission_ges_ecs_energie_n3","cout_total_5_usages","cout_chauffage","cout_ecs","cout_refroidissement","cout_eclairage","cout_auxiliaires","type_energie_principale_chauffage","type_generateur_chauffage_principal","type_installation_chauffage_n1","type_emetteur_installation_chauffage_n1","configuration_installation_chauffage_n1","description_installation_chauffage_n1","conso_chauffage_installation_chauffage_n1","surface_chauffee_installation_chauffage_n1","facteur_couverture_solaire_installation_chauffage_n1","facteur_couverture_solaire_saisi_installation_chauffage_n1","type_generateur_n1_installation_n1","type_energie_generateur_n1_installation_n1","usage_generateur_n1_installation_n1","description_generateur_chauffage_n1_installation_n1","conso_chauffage_generateur_n1_installation_n1","type_generateur_n2_installation_n1","type_energie_generateur_n2_installation_n1","usage_generateur_n2_installation_n1","description_generateur_chauffage_n2_installation_n1","conso_chauffage_generateur_n2_installation_n1","type_installation_chauffage_n2","type_emetteur_installation_chauffage_n2","configuration_installation_chauffage_n2","description_installation_chauffage_n2","conso_chauffage_installation_chauffage_n2","surface_chauffee_installation_chauffage_n2","facteur_couverture_solaire_installation_chauffage_n2","facteur_couverture_solaire_saisi_installation_chauffage_n2","type_generateur_n1_installation_n2","type_energie_generateur_n1_installation_n2","usage_generateur_n1_installation_n2","description_generateur_chauffage_n1_installation_n2","conso_chauffage_generateur_n1_installation_n2","type_generateur_n2_installation_n2","type_energie_generateur_n2_installation_n2","usage_generateur_n2_installation_n2","description_generateur_chauffage_n2_installation_n2","conso_chauffage_generateur_n2_installation_n2","type_energie_principale_ecs","type_generateur_chauffage_principal_ecs","besoin_ecs_batiment","besoin_ecs_logement","type_installation_ecs_n1","configuration_installation_ecs_n1","description_installation_ecs_n1","conso_ef_installation_ecs_n1"," nombre_logements_desservis_par_installation_ecs_n1","surface_habitable_desservie_par_installation_ecs_n1","type_installation_solaire_n1","production_ecs_solaire_installation_n1","facteur_couverture_solaire_n1","facteur_couverture_solaire_saisi_n1","type_generateur_n1_ecs_n1","type_energie_generateur_n1_ecs_n1","usage_generateur_n1_ecs_n1","description_generateur_n1_ecs_n1","volume_stockage_generateur_n1_ecs_n1","cop_generateur_n1_ecs_n1","conso_ef_generateur_n1_ecs_n1","date_installation_generateur_n1_ecs_n1","type_generateur_n2_ecs_n1","type_energie_generateur_n2_ecs_n1","usage_generateur_n2_ecs_n1","description_generateur_n2_ecs_n1","volume_stockage_generateur_n2_ecs_n1","cop_generateur_n2_ecs_n1","conso_ef_generateur_n2_ecs_n1","date_installation_generateur_n2_ecs_n1","type_ventilation","surface_ventilee","ventilation_posterieure_2012","type_generateur_froid","type_energie_climatisation","periode_installation_generateur_froid","description_generateur_froid","surface_climatisee","conso_refroidissement_annuel","categorie_enr","systeme_production_electricite_origine_renouvelable","presence_production_pv","surface_totale_capteurs_pv","nombre_module","production_electricite_pv_kwhep_par_an","electricite_pv_autoconsommee"
"2231E0067655J","2024-02-06","2021-11-21","2022-01-12","2022-01-13","2032-01-11","","","","","","DPE 3CL 2021 méthode logement",2,"dpe appartement généré à partir des données DPE immeuble","A","A","appartement",2006,"2006-2012","individuel","individuel",2.5,20,4,"","",0,1445.4,62.9,"","Moyenne","inférieur à 400m","H2c","Chemin de la Bourdette 31400 Toulouse","","","Toulouse",31400,"31555","31",76,"31555_1356",575631.85,6273927.23,0.78,"adresse géocodée ban à l'adresse","GR 562
49/51CHEMIN BOURDETTE","TOULOUSE","31400",0,"","","","","","","","","","",1581.1,238.3,321.2,102.3,163,77,35,644.3,"bonne","bonne","","","insuffisante","bonne","insuffisante",0.55,43243.8,23477.8,0,39364971.8,0,3828413.9,0,3878,61,2009.4,1203.1,0,285.4,380.1,1686.1,26,873.7,523.1,0,124.1,165.3,122.2,1,69,34,0,8.6,10.6,"Électricité",1686.1,873.7,523.1,489.1,253.4,151.7,122.2,69,34,"","","","","","","","","","","","","","","","","","","","",489.1,253.4,151.7,0,36,47.9,"Électricité","PAC air/eau installée après 2017","installation individuelle","Radiateur bitube avec robinet thermostatique sur réseau individuel eau chaude basse ou moyenne température(inf 65°C)","Installation de chauffage simple","PAC air/eau installée à partir de 2017 avec programmateur avec réduit (système individuel). Emetteur(s): radiateur bitube avec robinet thermostatique",876.7,240.9,"","","PAC air/eau installée après 2017","Électricité","chauffage","Electrique - PAC air/eau installée à partir de 2017",876.7,"","","","","","installation individuelle","Radiateur bitube avec robinet thermostatique sur réseau individuel eau chaude basse ou moyenne température(inf 65°C)","Installation de chauffage simple","PAC air/eau installée à partir de 2017 avec programmateur avec réduit (système individuel). Emetteur(s): radiateur bitube avec robinet thermostatique",876.7,240.9,"","","PAC air/eau installée après 2017","Électricité","chauffage","Electrique - PAC air/eau installée à partir de 2017",876.7,"","","","","","Électricité","PAC double service après 2014","","","installation individuelle","Un seul système d'ECS sans solaire","Combiné au système de chauffage",548.8,1,72.3,"Non affecté","","","","PAC double service après 2014","Électricité","chauffage + ecs","Electrique - PAC air/eau installée à partir de 2017",0,2.3,548.8,"A partir de 2015","","","","","","","","","","","0","","","","","","","pompe à chaleur","","","","",0,""
"2222E0710412L","2024-02-06","2022-04-04","2022-04-05","2022-04-06","2032-04-04","","","","","","DPE 3CL 2021 méthode logement",2,"dpe maison individuelle","A","A","maison",2021,"après 2021","","",2.4,"","",2,"","","",107.2,"","Moyenne","inférieur à 400m","H2a","Lotissement le Bois de Linache 22100 Trélivan","","","Trélivan",22100,"22364","22",53,"22364_rqp8vq",324052.48,6826599.47,0.38,"adresse géocodée ban à l'adresse","76 LE BOIS DE LINACHE","TRELIVAN","22100",0,"","","","","moyen",1,1,0,0,1,123.4,0,26.8,8.3,10.5,5.1,25.6,47.2,"très bonne","très bonne","","très bonne","","très bonne","très bonne",0.27,2505.3,1277.7,0,3168386.3,0,3521632.4,0,4912.8,45,2256.2,1468.6,0,466.1,721.9,2136,19,981,638.5,0,202.7,313.9,153.1,1,77.5,41.5,0,14,20.1,"Électricité",2136,981,638.5,449.4,206.4,134.4,153.1,77.5,41.5,"","","","","","","","","","","","","","","","","","","","",449.4,206.4,134.4,0,42.6,66,"Électricité","PAC air/eau installée après 2017","installation individuelle","Plancher chauffant sur réseau individuel eau chaude basse ou moyenne température(inf 65°C)","Installation de chauffage simple","PAC air/eau installée à partir de 2017 avec programmateur avec réduit (système individuel). Emetteur(s): radiateur bitube avec robinet thermostatique, plancher chauffant",981,107.2,"","","PAC air/eau installée après 2017","Électricité","chauffage + ecs","Electrique - PAC air/eau installée à partir de 2017",981,"","","","","","","","","","","","","","","","","","","","","","","","Électricité","PAC double service après 2014","","","installation individuelle","Un seul système d'ECS sans solaire","Combiné au système de chauffage, contenance ballon 190 L",638.5,1,107.2,"Non affecté","","","","PAC double service après 2014","Électricité","chauffage + ecs","Electrique - PAC air/eau installée à partir de 2017",190,2.3,638.5,"A partir de 2015","","","","","","","","","","","0","","","","","","","pompe à chaleur","","","","",0,""
"2220E0579976P","2024-02-06","2022-03-03","2022-03-03","2022-03-22","2032-03-02","","","","","","DPE 3CL 2021 méthode logement",2.1,"dpe appartement individuel","A","A","appartement",2020,"2013-2021","individuel","individuel",2.5,"","",1,"","","",44,"","Lourde","inférieur à 400m","H3","rue des clémentines 20290 Borgo","","rue des clémentines","Borgo",20290,"2B042","2B",94,"2B042_0417",1228637.32,6184304.87,0.33,"adresse non géocodée ban car aucune correspondance trouvée","Résidence Alimea","BORGO","20290",1,"","Bâtiment A","","","moyen",1,0,0,1,0,72.1,23.8,8.9,0,0,0.5,22.2,16.6,"insuffisante","très bonne","","","","","moyenne",1.02,1110.2,903.1,678.3,1152532.6,140750.8,638419,465097.5,2405.5,54.6,1006.9,797.7,167.3,192,241.6,1045.9,23.8,437.8,346.8,72.7,83.5,105,74.4,1.6,34.6,22.5,4.7,5.8,6.7,"Électricité",1045.9,437.8,346.8,247,124,98,74.3,34.6,22.5,"","","","","","","","","","","","","","","","","","","","",297,124,98,21,24,30,"Électricité","PAC air/air installée à partir de 2015","installation individuelle","Soufflage d'air chaud (air soufflé) avec distribution par fluide frigorigène","Installation de chauffage simple","Installation 1",282.1,37.4,"","","PAC air/air installée à partir de 2015","Électricité","chauffage","Pompe à chaleur Air/Air",282.1,"","","","","","installation individuelle","Panneau rayonnant NFC, NF** et NF***","Installation de chauffage simple","Installation 2",155.6,6.7,"","","Panneau rayonnant électrique NFC, NF** et NF***","Électricité","chauffage","Panneau rayonnant électrique NFC",155.6,"","","","","","Électricité","CET sur air extérieur après 2014","","","installation individuelle","Un seul système d'ECS sans solaire","Chauffe eau thermodynamique à accumulation",346.8,1,44,"Non affecté","","","","CET sur air extérieur après 2014","Électricité","ecs","Chauffe eau thermodynamique à accumulation",150,2.8,346.8,"A partir de 2015","","","","","","","","","","","0","PAC air/air installée à partir de 2015","","A partir de 2015","Pac air / air",37.4,72.7,"","","","","",0,""
"2230E0434944V","2024-02-06","2022-02-10","2022-03-03","2022-03-04","2032-03-02","2230E0434840V","","","","","DPE 3CL 2021 méthode logement",2,"dpe maison individuelle","A","A","maison",2021,"après 2021","","",2.5,"","",2,"","","",88.7,"","Lourde","inférieur à 400m","H3","Impasse des Magnans 30100 Alès","","","Alès",30100,"30007","30",76,"30007_1624",788253.11,6336717.51,0.63,"adresse géocodée ban à l'adresse","Impasse des Magnans","ALÈS","30100",0,"","","","Villa 1","","","","","","",179.9,48.9,40.5,3.5,15.3,5.2,23.8,42.8,"bonne","bonne","","très bonne","","insuffisante","très bonne",0.59,3033.3,1042.4,1580.3,1898261.8,231821.5,3187888.8,1167723.4,5776.6,65,3848.5,1031.7,207.1,387,302.2,2511.5,28,1673.3,448.6,90,168.3,131.4,187.1,2,132.2,29.2,5.8,11.6,8.4,"Électricité",2511.5,1673.3,448.6,503.2,335.2,89.9,187.1,132.2,29.2,"","","","","","","","","","","","","","","","","","","","",503.2,335.2,89.9,18,33.7,26.3,"Électricité","PAC air/air installée à partir de 2015","installation individuelle","radiateur électrique NFC, NF** et NF***","Installation de chauffage simple","Radiateur électrique NFC, NF** et NF*** avec programmateur avec réduit (système individuel)",1205.3,40,"","","radiateur électrique NFC, NF** et NF***","Électricité","chauffage","Electrique - Radiateur électrique NFC, NF** et NF***",1205.3,"","","","","","installation individuelle","Soufflage d'air chaud (air soufflé) avec distribution par réseau aéraulique","Installation de chauffage simple","PAC air/air sans réseau de distribution installée à partir de 2015 avec programmateur avec réduit (système individuel)",468,48.7,"","","PAC air/air installée à partir de 2015","Électricité","chauffage","Electrique - PAC air/air sans réseau de distribution installée à partir de 2015",468,"","","","","","Électricité","CET sur air extérieur après 2014","","","installation individuelle","Un seul système d'ECS sans solaire","Chauffe-eau thermodynamique sur air extérieur installé à partir de 2015, contenance ballon 300 L",448.6,1,88.7,"Non affecté","","","","CET sur air extérieur après 2014","Électricité","ecs","Electrique - Chauffe-eau thermodynamique sur air extérieur installé à partir de 2015",300,2.8,448.6,"A partir de 2015","","","","","","","","","","","0","PAC air/air installée à partir de 2015","Électricité","A partir de 2015","Refroidissement - Pompe à chaleur (divisé) - type split",40,90,"Il existe plusieurs descriptifs ENR","","","","",0,""
"2231E0394648A","2024-12-30","2022-02-24","2022-02-27","2022-02-28","2032-02-26","","","57PQBB3C8B6X","","","DPE 3CL 2021 méthode logement",2.1,"dpe maison individuelle","A","A","maison",2020,"2013-2021","","",2.5,"","",1,"","","",85,"","Légère","inférieur à 400m","H2c","5 Impasse des Tournesols 31570 Lanta","5","Impasse des Tournesols","Lanta",31570,"31271","31",76,"31271_0077_00005",590681.52,6273608.67,0.47,"adresse géocodée ban à l'adresse","des Hauts du Ruisseau","LANTA","31570","","","","","","insuffisant",1,1,1,0,1,147.3,45.2,17.7,5.5,16.7,2.8,27.3,32,"très bonne","très bonne","","très bonne","","très bonne","bonne",0.44,4023,1102.1,0,2148925,0,2751492.1,0,5680.7,66.8,3320.9,1327.8,0,385.8,646.3,2469.9,29.1,1443.8,577.3,0,167.7,281,181.1,2.1,114.1,37.5,0,11.6,18,"Électricité",2469.9,1443.8,577.3,258,290,116,181.1,114.1,37.5,"","","","","","","","","","","","","","","","","","","","",496,290,116,0,34,56,"Électricité","PAC air/eau installée après 2017","installation individuelle","Radiateur bitube avec robinet thermostatique sur réseau individuel eau chaude basse ou moyenne température(inf 65°C)","Installation de chauffage simple","Installation 1",1443.8,85,"","","PAC air/eau installée après 2017","Électricité","chauffage + ecs","Pompe à chaleur Air/Eau",1443.8,"","","","","","","","","","","","","","","","","","","","","","","","Électricité","PAC double service après 2014","","","installation individuelle","Un seul système d'ECS sans solaire","Pompe à chaleur Air/Eau",577.3,1,85,"Non affecté","","","","PAC double service après 2014","Électricité","chauffage + ecs","Pompe à chaleur Air/Eau",0,2.3,577.3,"A partir de 2015","","","","","","","","","","","0","","","","","","","pompe à chaleur","","","","",0,""
"2213E1033199Z","2024-12-30","2022-05-11","2022-05-11","2022-05-12","2032-05-10","","","NJQ4E9JRZE8E","","","DPE 3CL 2021 méthode logement",2.1,"dpe appartement individuel","A","A","appartement","","après 2021","individuel","individuel",2.5,1,"",2,"","","",81.3,"","Légère","inférieur à 400m","H3","1 Rue Charles Baudelaire 13470 Carnoux-en-Provence","1","Rue Charles Baudelaire","Carnoux-en-Provence",13470,"13119","13",93,"13119_0055_00001",908121.73,6242760.4,0.46,"adresse géocodée ban à l'adresse","1 Rue Charles Baudelaire","CARNOUX-EN-PROVENCE","13470",0,"","","","R+1","insuffisant",0,0,0,0,1,169.9,27.6,18.6,7.3,8,6.3,55.3,47,"moyenne","très bonne","très bonne","","","bonne","moyenne",0.65,4125.2,1146.7,1594.8,1845147.9,225335.1,1685594.7,1201011.2,4965.1,61,3605.9,0,463.3,355,540.8,2158.7,26,1567.8,0,201.4,154.3,235.1,162.4,1,123.9,0,12.9,10.6,15,"Électricité",2158.7,1567.8,0,452.6,328.7,0,162.4,123.9,0,"","","","","","","","","","","","","","","","","","","","",452.6,328.7,0,42.2,32.4,49.3,"Électricité","PAC air/air installée à partir de 2015","installation individuelle","Soufflage d'air chaud (air soufflé) avec distribution par réseau aéraulique","Installation de chauffage simple","PAC air/air installée à partir de 2015 (système individuel)",1567.8,81.3,"","","PAC air/air installée à partir de 2015","Électricité","chauffage","Electrique - PAC air/air installée à partir de 2015",1567.8,"","","","","","","","","","","","","","","","","","","","","","","","Non affecté","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","PAC air/air installée à partir de 2015","Électricité","A partir de 2015","Refroidissement - Electrique - Pompe à chaleur air/air",81.3,201.4,"pompe à chaleur","","","","",0,""
"2216E0051248T","2024-02-06","2022-01-09","2022-01-09","2022-01-11","2032-01-08","","","","","","DPE 3CL 2021 méthode logement",2,"dpe maison individuelle","A","A","maison",2016,"2013-2021","","",2.5,"","",2,"","","",180.2,"","Légère","inférieur à 400m","H2b","31 Route de la Roche 16100 Saint-Brice","31","Route de la Roche","Saint-Brice",16100,"16304","16",75,"16304_0002_00031",444240.84,6515605.39,0.86,"adresse géocodée ban à l'adresse","de la Roche","SAINT-BRICE","16100","","","Maison neuve","","","bon",0,1,0,0,1,234.7,0,40,2.3,32,11.6,56.4,92.4,"très bonne","très bonne","","","très bonne","très bonne","bonne",0.3,5792.1,1629,0,4591175.9,0,8467099.2,0,9043.3,50.1,5240.3,1872.4,0,799.5,1131.1,3931.9,21.8,2278.4,814.1,0,347.6,491.8,288.3,1.6,180,52.9,0,24,31.5,"Électricité",3931.9,2278.4,814.1,354,416,149,288.4,180,52.9,"","","","","","","","","","","","","","","","","","","","",719,416,149,0,64,90,"Électricité","PAC air/eau installée entre 2015 et 2016","installation individuelle","Plancher chauffant sur réseau individuel eau chaude basse ou moyenne température(inf 65°C)","Installation de chauffage simple","Installation 1",1971.3,169.8,"","","PAC air/eau installée entre 2015 et 2016","Électricité","chauffage + ecs","Pompe à chaleur Air/Eau",1971.3,"","","","","","installation individuelle","Panneau rayonnant NFC, NF** et NF***","Installation de chauffage simple","Installation 2",307.1,10.4,"","","Panneau rayonnant électrique NFC, NF** et NF***","Électricité","chauffage","Panneau rayonnant électrique NFC",307.1,"","","","","","Électricité","PAC double service après 2014","","","installation individuelle","Un seul système d'ECS sans solaire","Pompe à chaleur Air/Eau",814.1,1,180.2,"Non affecté","","","","PAC double service après 2014","Électricité","chauffage + ecs","Pompe à chaleur Air/Eau",120,2.3,814.1,"A partir de 2015","","","","","","","","","","","0","","","","","","","","","","","",0,""
"2235E0060829Z","2024-12-30","2022-01-11","2022-01-11","2022-01-12","2032-01-10","","","ZBH33CJWZ6QD","","","DPE 3CL 2021 méthode logement",2,"dpe maison individuelle","A","A","maison",2018,"2013-2021","","",2.5,"","",2,"","","",172.3,"","Moyenne","inférieur à 400m","H2a","10 Allée de la Rabine 35500 Vitré","10","Allée de la Rabine","Vitré",35500,"35360","35",53,"35360_2303_00010",386425.6,6786394.89,0.96,"adresse non géocodée ban car aucune correspondance trouvée","de la Rabine","VITRE","35500","","","","","","bon",0,1,0,0,1,211.6,27.7,32.5,16,19.1,6.6,36.6,73.1,"très bonne","très bonne","","très bonne","","très bonne","très bonne",0.36,5326.4,1585,0,4771831,0,4542370.4,0,9916.5,57.5,6578.7,1704.3,0,749.1,884.3,4311.5,25,2860.3,741,0,325.7,384.5,320.5,1.8,226,48.2,0,22.5,24.6,"Électricité",4311.5,2860.3,741,290,515,133,321.2,226,48.2,"","","","","","","","","","","","","","","","","","","","",777,515,133,0,59,70,"Électricité","PAC air/eau installée après 2017","installation individuelle","Convecteur électrique NFC, NF** et NF***","Installation de chauffage simple","Installation 2",1541.1,57.8,"","","Convecteur électrique NFC, NF** et NF***","Électricité","chauffage","Convecteur électrique NF***",1541.1,"","","","","","installation individuelle","Radiateur monotube avec robinet thermostatique sur réseau individuel eau chaude basse ou moyenne température(inf 65°C)","Installation de chauffage simple","Installation 1",1319.2,114.4,"","","PAC air/eau installée après 2017","Électricité","chauffage + ecs","Pompe à chaleur Air/Eau",1319.2,"","","","","","Électricité","PAC double service après 2014","","","installation individuelle","Un seul système d'ECS sans solaire","Pompe à chaleur Air/Eau",741,1,172.3,"Non affecté","","","","PAC double service après 2014","Électricité","chauffage + ecs","Pompe à chaleur Air/Eau",190,2.3,741,"A partir de 2015","","","","","","","","","","","0","","","","","","","pompe à chaleur","","","","",0,""
"2229E0245980Y","2024-02-06","2022-02-02","2022-02-02","2022-02-08","2032-02-01","","","","","","DPE 3CL 2021 méthode logement",2,"dpe maison individuelle","A","A","maison",1977,"1975-1977","","",2.5,"","",2,"","","",166,"","Lourde","inférieur à 400m","H2a","15 La Garenne 29233 Cléder","15","La Garenne","Cléder",29233,"29030","29",53,"29030_l685iw_00015",177978.39,6863667.84,0.96,"adresse non géocodée ban car aucune correspondance trouvée","La Garenne","CLEDER","29233","","","","","","insuffisant",1,1,0,1,1,507.8,64.7,107.9,27.9,33.9,15.8,167.6,90,"insuffisante","insuffisante","bonne","bonne","","bonne","insuffisante",0.99,15683.5,1555.2,0,4616142.4,0,12494129.7,0,10896.9,65.6,8751.7,916.9,0,721.6,506.7,4737.8,28.5,3805.1,398.7,0,313.7,220.3,361.9,2.1,300.6,25.9,0,21.6,14.1,"Électricité",4737.8,3805.1,398.7,142,675,71,362.3,300.6,25.9,"","","","","","","","","","","","","","","","","","","","",841,675,71,0,56,39,"Électricité","PAC eau/eau installée entre 2008 et 2014","installation individuelle","Radiateur bitube avec robinet thermostatique sur réseau individuel eau chaude haute température(sup ou egal 65°C)","Installation de chauffage simple","Installation 1",3805.1,166,"","","PAC eau/eau installée entre 2008 et 2014","Électricité","chauffage + ecs","Pompe à chaleur Eau/Eau",3805.1,"","","","","","","","","","","","","","","","","","","","","","","","Électricité","PAC double service avant 2010","","","installation individuelle","Un seul système d'ECS sans solaire","Pompe à chaleur Eau/Eau",398.7,1,166,"Non affecté","","","","PAC double service avant 2010","Électricité","chauffage + ecs","Pompe à chaleur Eau/Eau",300,4.7,398.7,"Avant 2010","","","","","","","","","","","0","","","","","","","","","","","",0,""
"2213E1135797B","2024-12-12","2022-05-22","2022-05-22","2022-05-24","2032-05-21","","","WEE6HDZVABN9","","","DPE 3CL 2021 méthode logement",2.1,"dpe maison individuelle","A","A","maison",1948,"avant 1948","","",2.5,"","",2,"","","",193.8,"","Moyenne","inférieur à 400m","H3","679 Chemin de la Cooperative 13250 Cornillon-Confoux","679","Chemin de la Cooperative","Cornillon-Confoux",13250,"13029","13",93,"13029_1500_00679",868323.47,6277068.32,0.95,"adresse non géocodée ban car aucune correspondance trouvée","679 Chemin de la Coopérative","CORNILLON CONFOUX","13250","","","","","","moyen",1,1,1,0,1,342.5,47.6,47.6,23.8,16.1,15.4,23.1,168.9,"très bonne","très bonne","","","","moyenne","bonne",0.3,8439.7,1477.1,1579.6,3710343.3,453118.5,1712345.2,790831,9368.8,48.3,5356.7,1304.6,458.9,845.6,1403,4073.4,21,2329,567.2,199.5,367.7,0,298.4,1.5,0.9,0.2,0.1,0.1,0.1,"Électricité",3263.9,2329,567.2,593,423,103,1.3,0.9,0.2,"","","","","","","","","","","","","","","","","","","","",740,423,103,36,67,740,"Électricité","PAC air/eau installée après 2017","installation individuelle","Plancher chauffant sur réseau individuel eau chaude basse ou moyenne température(inf 65°C)","Installation de chauffage simple","Installation de chauffage seul classique",2329,193.8,"","","PAC air/eau installée après 2017","Électricité","chauffage","Générateur 1",2329,"","","","","","","","","","","","","","","","","","","","","","","","Électricité","CET sur air extérieur après 2014","","","installation individuelle","Un seul système d'ECS sans solaire","Installation ECS 1",567.2,1,193.8,"Non affecté","","","","CET sur air extérieur après 2014","Électricité","ecs","Générateur 1",270,2.8,567.2,"A partir de 2015","","","","","","","","","","","0","PAC air/eau installée après 2017","","A partir de 2015","Climatisation 1",193.8,199.5,"Il existe plusieurs descriptifs ENR","","","","",0,""
"2266E0672011E","2024-12-30","2022-03-29","2022-03-31","2022-03-31","2032-03-30","","","N2CPHYTR95GF","","","DPE 3CL 2021 méthode logement",2.1,"dpe maison individuelle","A","A","maison",2018,"2013-2021","","",2.5,"","",1,"","","",110,"","Moyenne","inférieur à 400m","H3","16 Rue de Berga 66000 Perpignan","16","Rue de Berga","Perpignan",66000,"66136","66",76,"66136_0539_00016",689823.41,6173502.13,0.67,"adresse géocodée ban à l'adresse","16 RUE DE BERGA","PERPIGNAN","66000",0,"","","","","insuffisant",0,1,0,0,1,170.3,22.1,21,15.7,20,2.9,32.3,56.4,"très bonne","bonne","","bonne","","très bonne","très bonne",0.36,3232.9,1130.6,1802.6,2265955.5,276725.4,1943679.8,1354804.3,5211.8,47,2472.1,1030.7,523.7,480.1,705.2,2266,20,1074.8,448.1,227.7,208.7,306.6,162.6,1,84.9,29.1,14.6,14.4,19.6,"Électricité",2266,1074.8,448.1,467.7,221.9,92.5,162.6,84.9,29.1,"","","","","","","","","","","","","","","","","","","","",467.7,221.9,92.5,47,43.1,63.3,"Électricité","PAC air/air installée à partir de 2015","installation individuelle","Soufflage d'air chaud (air soufflé) avec distribution par réseau aéraulique","Installation de chauffage simple","PAC air/air installée à partir de 2015 avec programmateur pièce par pièce (système individuel)",1074.8,110,"","","PAC air/air installée à partir de 2015","Électricité","chauffage","Electrique - PAC air/air installée à partir de 2015",1074.8,"","","","","","","","","","","","","","","","","","","","","","","","Électricité","CET sur air ambiant (sur local non chauffé) après 2014","","","installation individuelle","Un seul système d'ECS sans solaire","Chauffe-eau thermodynamique sur air ambiant (sur local non chauffé) installé à partir de 2015, contenance ballon 270 L",448.1,1,110,"Non affecté","","","","CET sur air ambiant (sur local non chauffé) après 2014","Électricité","ecs","Electrique - Chauffe-eau thermodynamique sur air ambiant (sur local non chauffé) installé à partir de 2015",270,2.9,448.1,"A partir de 2015","","","","","","","","","","","0","PAC air/air installée à partir de 2015","Électricité","A partir de 2015","Refroidissement - Electrique - Pompe à chaleur air/air",110,227.7,"Il existe plusieurs descriptifs ENR","","","","",0,""
